Iteration,Fitness,Chromosome
14800,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
14900,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
15000,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
15100,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
15200,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
15300,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
15400,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
15500,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
15600,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
15700,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
15800,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
15900,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
16000,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
16100,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
16200,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
16300,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
16400,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
16500,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
16600,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
16700,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
16800,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
16900,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
17000,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
17100,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
17200,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
17300,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
17400,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
17500,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
17600,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
17700,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
17800,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
17900,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
18000,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
18100,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
18200,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
18300,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
18400,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
18500,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
18600,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
18700,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
18800,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
18900,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
19000,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
19100,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
19200,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
19300,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
19400,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
19500,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
19600,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
19700,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
19800,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
19900,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
